Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,Indicator Label,Indicator Category Label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
RSV,Substate,Texas-City of Houston,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,16.7231,2.6387,3.144,1083,0
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1083,1
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,Substate,Texas-City of Houston,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,Substate,Texas-Rest of State,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,14.8216,3.2862,3.9155,1498,0
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1498,1
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,24,1
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,24,1
RSV,Substate,Texas-Rest of State,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,24,1
RSV,State,Alabama,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,12.5667,2.2473,2.6776,2273,0
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,2273,1
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,14,1
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,14,1
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,14,1
RSV,State,Alaska,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,17.806,2.8126,3.3512,989,0
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,989,1
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,19,1
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,19,1
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,19,1
RSV,State,Arizona,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,19.8166,2.3556,2.8067,2562,0
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,2562,1
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,State,Arkansas,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,15.7664,2.6509,3.1585,1558,0
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1558,1
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,19,1
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,19,1
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,19,1
RSV,State,California,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,17.167,3.9598,4.718,1732,0
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1732,1
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,19,1
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,19,1
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,19,1
RSV,State,Colorado,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,29.3635,3.3172,3.9524,1770,0
RSV,State,Colorado,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1770,1
RSV,State,Colorado,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,27,1
RSV,State,Colorado,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,27,1
RSV,State,Colorado,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,27,1
RSV,State,Connecticut,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,18.6525,5.7205,6.8159,339,0
RSV,State,Connecticut,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,339,1
RSV,State,Connecticut,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,13,1
RSV,State,Connecticut,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,13,1
RSV,State,Connecticut,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,13,1
RSV,State,Delaware,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,18.7862,3.0294,3.6095,1461,0
RSV,State,Delaware,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1461,1
RSV,State,Delaware,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,16,1
RSV,State,Delaware,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,16,1
RSV,State,Delaware,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,16,1
RSV,State,District of Columbia,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,19.7747,2.8635,3.4118,1581,0
RSV,State,District of Columbia,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1581,1
RSV,State,District of Columbia,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,State,District of Columbia,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,State,District of Columbia,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,State,Florida,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,16.1012,3.2263,3.8441,1139,0
RSV,State,Florida,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1139,1
RSV,State,Florida,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,State,Florida,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,State,Florida,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,11,1
RSV,State,Georgia,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,12.7755,4.1078,4.8944,454,0
RSV,State,Georgia,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,454,1
RSV,State,Georgia,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,5,1
RSV,State,Georgia,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,5,1
RSV,State,Georgia,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,5,1
RSV,State,Hawaii,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,18.2255,2.5004,2.9792,1977,0
RSV,State,Hawaii,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,18.2255,2.5004,2.9792,1977,0
RSV,State,Hawaii,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,18.6543,12.6466,15.0683,32,0
RSV,State,Hawaii,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,43.9902,19.9917,23.8199,32,0
RSV,State,Hawaii,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,19.13,16.4644,19.6171,32,0
RSV,State,Idaho,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,21.5681,4.4165,5.2623,757,0
RSV,State,Idaho,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,757,1
RSV,State,Idaho,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,6,1
RSV,State,Idaho,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,6,1
RSV,State,Idaho,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,6,1
RSV,State,Illinois,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,19.073,2.1451,2.5559,3211,0
RSV,State,Illinois,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,3211,1
RSV,State,Illinois,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,23,1
RSV,State,Illinois,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,23,1
RSV,State,Illinois,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,23,1
RSV,State,Indiana,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,15.6236,2.4334,2.8994,1335,0
RSV,State,Indiana,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1335,1
RSV,State,Indiana,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,20,1
RSV,State,Indiana,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,20,1
RSV,State,Indiana,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,20,1
RSV,State,Iowa,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,15.0203,2.907,3.4637,959,0
RSV,State,Iowa,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,959,1
RSV,State,Iowa,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,14,1
RSV,State,Iowa,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,14,1
RSV,State,Iowa,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,14,1
RSV,State,Kansas,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,23.1825,3.1396,3.7408,1503,0
RSV,State,Kansas,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1503,1
RSV,State,Kansas,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,4,1
RSV,State,Kansas,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,4,1
RSV,State,Kansas,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,4,1
RSV,State,Kentucky,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,20.6548,3.947,4.7029,1299,0
RSV,State,Kentucky,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1299,1
RSV,State,Kentucky,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,17,1
RSV,State,Kentucky,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,17,1
RSV,State,Kentucky,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,17,1
RSV,State,Louisiana,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,12.4833,2.0631,2.4581,2043,0
RSV,State,Louisiana,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,2043,1
RSV,State,Louisiana,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,18,1
RSV,State,Louisiana,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,18,1
RSV,State,Louisiana,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,18,1
RSV,State,Maine,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,17.6513,2.9449,3.5089,2367,0
RSV,State,Maine,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,2367,1
RSV,State,Maine,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,13,1
RSV,State,Maine,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,13,1
RSV,State,Maine,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,13,1
RSV,State,Maryland,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,25.105,5.2071,6.2042,707,0
RSV,State,Maryland,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,707,1
RSV,State,Maryland,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,8,1
RSV,State,Maryland,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,8,1
RSV,State,Maryland,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,8,1
RSV,State,Massachusetts,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,22.9443,3.0926,3.6847,2110,0
RSV,State,Massachusetts,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,2110,1
RSV,State,Massachusetts,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,22,1
RSV,State,Massachusetts,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,22,1
RSV,State,Massachusetts,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,22,1
RSV,State,Michigan,Overall,60+ years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,22.0906,4.5955,5.4755,569,0
RSV,State,Michigan,Overall,60+ years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,569,1
